Date,Adj Close,Close,High,Low,Open,Volume,Stock
21-04-2025,1867.785522,1883.400024,1904.300049,1868.599976,1898.400024,3501123,BHARTIARTL.NS
21-04-2025,395.8915405,422.8500061,429.1000061,421.5,428.0499878,27388236,ITC.NS
21-04-2025,1723.433716,1744.900024,1761,1731.300049,1761,1539511,SUNPHARMA.NS
21-04-2025,916.0317993,927.3499756,931.5,914.1500244,917,7824150,BAJFINANCE.NS
17-04-2025,3128.888428,3298.899902,3303.600098,3218,3245.5,2932346,TCS.NS
17-04-2025,1349.496094,1419.5,1429.800049,1378.300049,1398,14264227,INFY.NS
17-04-2025,1263.587769,1274.5,1280.199951,1227.599976,1240.199951,15398401,RELIANCE.NS
17-04-2025,925.3309326,953.3499756,959.8499756,938.3499756,941,35703084,HDFCBANK.NS
17-04-2025,1395.928833,1406.699951,1408.900024,1360.099976,1362,17490424,ICICIBANK.NS
17-04-2025,1873.438232,1889.099976,1897.699951,1825.699951,1834,10894325,BHARTIARTL.NS
17-04-2025,400.0110474,427.25,427.8500061,421.5499878,425,22410217,ITC.NS
17-04-2025,1729.952393,1751.5,1758,1687.400024,1695,2683908,SUNPHARMA.NS
17-04-2025,905.0672607,916.25,919,895.2000122,904,11415130,BAJFINANCE.NS
16-04-2025,3105.081543,3273.800049,3278.100098,3229,3248.199951,2384391,TCS.NS
16-04-2025,1343.411743,1413.099976,1427.5,1396.800049,1425,12022740,INFY.NS
16-04-2025,1228.689209,1239.300049,1240.900024,1229,1234.099976,8248464,RELIANCE.NS
16-04-2025,911.40271,939,941.9000244,930.25,941.9000244,19136820,HDFCBANK.NS
16-04-2025,1346.014038,1356.400024,1359.699951,1342.900024,1357,14039073,ICICIBANK.NS
16-04-2025,1807.489502,1822.599976,1826.5,1794.099976,1802.400024,6180958,BHARTIARTL.NS
16-04-2025,397.3895569,424.4500122,426.0499878,418,418,13034594,ITC.NS
16-04-2025,1672.270996,1693.099976,1702.699951,1682.099976,1691.099976,2205374,SUNPHARMA.NS
16-04-2025,894.5966797,905.6500244,917.1500244,896.4000244,914.9500122,7198220,BAJFINANCE.NS
15-04-2025,3080.801025,3248.199951,3314.399902,3238.600098,3314.399902,3512160,TCS.NS
15-04-2025,1355.675537,1426,1447.699951,1409,1445.599976,10178530,INFY.NS
15-04-2025,1229.4823,1240.099976,1251,1237.099976,1251,13378535,RELIANCE.NS
15-04-2025,905.0452271,932.4500122,938.4000244,927.5,932.5,49298344,HDFCBANK.NS
15-04-2025,1339.86145,1350.199951,1354.300049,1336.199951,1351,15202603,ICICIBANK.NS
15-04-2025,1783.886963,1798.800049,1820,1781.099976,1808.199951,10313411,BHARTIARTL.NS
15-04-2025,393.5977173,420.3999939,429.2000122,419,429.2000122,11685880,ITC.NS
15-04-2025,1684.024536,1705,1724.5,1696.800049,1720,1993085,SUNPHARMA.NS
15-04-2025,902.9434814,914.0999756,929,907.5499878,925.5499878,12633610,BAJFINANCE.NS
11-04-2025,3064.96167,3231.5,3298.949951,3206,3289.550049,7108961,TCS.NS
11-04-2025,1339.94165,1409.449951,1438.800049,1397.050049,1411.25,12567440,INFY.NS
11-04-2025,1208.513306,1218.949951,1222.650024,1195.150024,1195.150024,11224242,RELIANCE.NS
11-04-2025,876.8247681,903.375,909.7000122,887.375,887.375,32775766,HDFCBANK.NS
11-04-2025,1301.606689,1311.650024,1325,1305.099976,1305.099976,13064247,ICICIBANK.NS
11-04-2025,1742.036743,1756.599976,1767,1732.349976,1760,8340002,BHARTIARTL.NS
11-04-2025,394.6743774,421.5499878,422.4500122,417,420,8939356,ITC.NS
11-04-2025,1666.789307,1687.550049,1737,1682.099976,1710,3801939,SUNPHARMA.NS
11-04-2025,881.2219238,892.1099854,897.3499756,881.0700073,882.5050049,10097220,BAJFINANCE.NS
09-04-2025,3079.283936,3246.600098,3270,3212.050049,3260.550049,2990265,TCS.NS
09-04-2025,1334.47522,1403.699951,1409.449951,1381.900024,1405.050049,8546854,INFY.NS
09-04-2025,1175.20105,1185.349976,1189.800049,1168,1169.5,10223104,RELIANCE.NS
09-04-2025,856.5632935,882.5,887.5,876.75,882.5,22454608,HDFCBANK.NS
09-04-2025,1290.839844,1300.800049,1305.099976,1284.5,1304.949951,13005622,ICICIBANK.NS
09-04-2025,1701.327148,1715.550049,1726.849976,1711.599976,1719.650024,5600666,BHARTIARTL.NS
09-04-2025,389.7590942,416.2999878,419.0499878,411.25,413,21785572,ITC.NS
09-04-2025,1631.874023,1652.199951,1679.75,1640,1650,3481864,SUNPHARMA.NS
09-04-2025,862.9180908,873.5800171,884.2000122,862.5,881.5,10487740,BAJFINANCE.NS
08-04-2025,3123.244873,3292.949951,3349,3255.300049,3302.050049,5557558,TCS.NS
08-04-2025,1358.337524,1428.800049,1456.5,1415,1431,12805001,INFY.NS
08-04-2025,1172.078003,1182.199951,1196.599976,1163.300049,1172,19555040,RELIANCE.NS
08-04-2025,858.5773315,884.5750122,891,875.1500244,882.5,35563872,HDFCBANK.NS
08-04-2025,1289.946655,1299.900024,1310.050049,1287.349976,1299.849976,13085762,ICICIBANK.NS
08-04-2025,1706.136841,1720.400024,1742.300049,1706.800049,1720.699951,7206935,BHARTIARTL.NS
08-04-2025,386.2481689,412.5499878,415.7999878,407.25,411.8999939,18600796,ITC.NS
08-04-2025,1667.579468,1688.349976,1709.849976,1645,1645,2807382,SUNPHARMA.NS
08-04-2025,871.4575806,882.2249756,887.2999878,865,865,14775630,BAJFINANCE.NS
07-04-2025,3105.318848,3274.050049,3291.399902,3056.050049,3100,6623955,TCS.NS
07-04-2025,1327.868042,1396.75,1405.900024,1307,1352,21715252,INFY.NS
07-04-2025,1155.719238,1165.699951,1171.25,1114.849976,1132.199951,22156106,RELIANCE.NS
07-04-2025,853.0205078,878.8499756,889.9249878,869.0999756,881.4000244,37995450,HDFCBANK.NS
07-04-2025,1277.691284,1287.550049,1325,1265,1295.25,19185012,ICICIBANK.NS
07-04-2025,1672.666748,1686.650024,1774.75,1669.400024,1730,14870388,BHARTIARTL.NS
07-04-2025,380.1625671,406.0499878,408.1000061,390.1499939,390.1499939,26762866,ITC.NS
07-04-2025,1645.849976,1666.349976,1692,1620.099976,1620.099976,5715334,SUNPHARMA.NS
07-04-2025,846.3428345,856.7999878,860.0499878,830.7150269,834,13981240,BAJFINANCE.NS
04-04-2025,3129.362549,3299.399902,3399.649902,3295.5,3362.600098,5317367,TCS.NS
04-04-2025,1380.060669,1451.650024,1472,1448,1460.5,9590254,INFY.NS
04-04-2025,1194.385254,1204.699951,1245.449951,1193.150024,1241.099976,17908652,RELIANCE.NS
04-04-2025,881.9447632,908.6500244,920.9749756,905.5499878,906.5,33540454,HDFCBANK.NS
04-04-2025,1325.075684,1335.300049,1338.550049,1322.099976,1329.550049,8648542,ICICIBANK.NS
04-04-2025,1728.995728,1743.449951,1770.800049,1740,1754.5,7817334,BHARTIARTL.NS
04-04-2025,383.579895,409.7000122,412.7999878,404.5,407.5,18627592,ITC.NS
04-04-2025,1688.320923,1709.349976,1778.849976,1658.050049,1778.849976,5345276,SUNPHARMA.NS
04-04-2025,861.2437744,871.8850098,879.7000122,858.3800049,865.5999756,18496580,BAJFINANCE.NS
03-04-2025,3227.765869,3403.149902,3502,3396.149902,3491,4537821,TCS.NS
03-04-2025,1422.69873,1496.5,1534.650024,1485.050049,1534.650024,10459504,INFY.NS
03-04-2025,1238.008545,1248.699951,1251.800049,1233.050049,1233.050049,7434366,RELIANCE.NS
03-04-2025,871.0496216,897.4249878,902,888.5,890.5499878,11250038,HDFCBANK.NS
03-04-2025,1319.369751,1329.550049,1333,1321.25,1321.949951,4591008,ICICIBANK.NS
03-04-2025,1731.524658,1746,1754.949951,1735.449951,1748,2341989,BHARTIARTL.NS
03-04-2025,383.2990112,409.3999939,410.2000122,406.7000122,407.0499878,7059566,ITC.NS
03-04-2025,1748.224854,1770,1812.699951,1750,1755,5715573,SUNPHARMA.NS
03-04-2025,848.970459,859.460022,876.5,846.0200195,865,13966330,BAJFINANCE.NS
02-04-2025,3361.30957,3543.949951,3564.100098,3530.050049,3544,1764313,TCS.NS
02-04-2025,1473.703003,1550.150024,1555.650024,1535.199951,1535.199951,6193478,INFY.NS
02-04-2025,1240.437622,1251.150024,1255.550049,1243.900024,1247.550049,10142590,RELIANCE.NS
02-04-2025,872.0444946,898.4500122,899.5999756,885.3499756,885.3499756,11573564,HDFCBANK.NS
02-04-2025,1321.056641,1331.25,1337.949951,1322.150024,1322.150024,8042214,ICICIBANK.NS
02-04-2025,1740.053345,1754.599976,1760.400024,1716.949951,1720,6431226,BHARTIARTL.NS
02-04-2025,382.9713135,409.0499878,410,406.0499878,407.0499878,8001323,ITC.NS
02-04-2025,1692.568115,1713.650024,1718.449951,1685.900024,1695,3369489,SUNPHARMA.NS
02-04-2025,856.3442383,866.9249878,875.9849854,861.2000122,873,6464950,BAJFINANCE.NS
01-04-2025,3367.806152,3550.800049,3584,3525,3572.699951,2618493,TCS.NS
01-04-2025,1451.219238,1526.5,1547.400024,1517.849976,1539.25,12680733,INFY.NS
01-04-2025,1241.875122,1252.599976,1277.900024,1249.300049,1264.599976,12099648,RELIANCE.NS
01-04-2025,857.9464111,883.9249878,904.9500122,882.6749878,901,28511006,HDFCBANK.NS
01-04-2025,1308.354614,1318.449951,1352.349976,1315.400024,1340,14288024,ICICIBANK.NS
01-04-2025,1709.855835,1724.150024,1765,1708.449951,1715,6773056,BHARTIARTL.NS
01-04-2025,380.7243652,406.6499939,414.3999939,405.6000061,409.7999878,15206240,ITC.NS
01-04-2025,1677.456421,1698.349976,1733.949951,1681.599976,1731,4142445,SUNPHARMA.NS
01-04-2025,859.2039795,869.8200073,892.5,867.0999756,878.3300171,11834240,BAJFINANCE.NS
28-03-2025,3420.303467,3606.149902,3660.949951,3591.899902,3651,2051919,TCS.NS
28-03-2025,1493.191895,1570.650024,1598.449951,1560,1590,6799047,INFY.NS
28-03-2025,1264.182495,1275.099976,1295.75,1269,1280,18147129,RELIANCE.NS
28-03-2025,887.2345581,914.0999756,918,902.9249878,914.5,28773648,HDFCBANK.NS
28-03-2025,1338.025635,1348.349976,1357.949951,1327.199951,1336,8266544,ICICIBANK.NS
28-03-2025,1719.029175,1733.400024,1745.75,1660,1733.300049,4133264,BHARTIARTL.NS
28-03-2025,383.626709,409.75,415.6000061,408.1499939,410.8999939,12981873,ITC.NS
28-03-2025,1713.359131,1734.699951,1741.349976,1705.199951,1731.449951,1956781,SUNPHARMA.NS
28-03-2025,883.6420288,894.5599976,902.8900146,886.0999756,899.7600098,9770990,BAJFINANCE.NS
27-03-2025,3463.032227,3651.199951,3663,3610.5,3614.850098,2528474,TCS.NS
27-03-2025,1524.469482,1603.550049,1619.949951,1586,1595.550049,9426573,INFY.NS
27-03-2025,1267.255981,1278.199951,1285,1271.300049,1278.150024,15028056,RELIANCE.NS
27-03-2025,885.8514404,912.6749878,920.5,899.0499878,900,41658100,HDFCBANK.NS
27-03-2025,1326.415283,1336.650024,1351.5,1333.150024,1333.150024,15109614,ICICIBANK.NS
27-03-2025,1710.401123,1724.699951,1746.400024,1713.25,1739.949951,6222339,BHARTIARTL.NS
27-03-2025,383.3458252,409.4500122,410.7000122,405.6499939,408,18642328,ITC.NS
27-03-2025,1710.14917,1731.449951,1752.300049,1720,1751,3279881,SUNPHARMA.NS
27-03-2025,889.3959351,900.3850098,905.539978,882.2249756,886.0999756,20920440,BAJFINANCE.NS
26-03-2025,3448.426025,3635.800049,3680.5,3625.850098,3647.75,1734499,TCS.NS
26-03-2025,1520.571533,1599.449951,1637.75,1595,1626,6651302,INFY.NS
26-03-2025,1262.150146,1273.050049,1293.800049,1268.75,1291,12074747,RELIANCE.NS
26-03-2025,876.7277222,903.2750244,913.75,901,912.5,24478442,HDFCBANK.NS
26-03-2025,1325.671021,1335.900024,1358,1331.5,1344.050049,10859639,ICICIBANK.NS
26-03-2025,1724.136475,1738.550049,1765,1726.150024,1739.150024,7142394,BHARTIARTL.NS
26-03-2025,381.3796997,407.3500061,411.2000122,406.25,410.2999878,13891436,ITC.NS
26-03-2025,1737.310669,1758.949951,1770.800049,1746.099976,1767.949951,1762361,SUNPHARMA.NS
26-03-2025,875.7840576,886.6049805,912.6900024,884.9949951,910.2050171,8862110,BAJFINANCE.NS
25-03-2025,3469.244629,3657.75,3710,3638,3645,3135390,TCS.NS
25-03-2025,1548.141479,1628.449951,1636.150024,1605,1605,9890140,INFY.NS
25-03-2025,1274.44397,1285.449951,1307.699951,1282.599976,1307.699951,13713899,RELIANCE.NS
25-03-2025,883.9587402,910.7249756,921.8499756,900.75,902.4500122,39101416,HDFCBANK.NS
25-03-2025,1333.411255,1343.699951,1363.800049,1330.050049,1359,16419207,ICICIBANK.NS
25-03-2025,1716.153076,1730.5,1740.5,1706.099976,1725,4857399,BHARTIARTL.NS
25-03-2025,383.6734924,409.7999878,415.25,408.7000122,412,20338110,ITC.NS
25-03-2025,1743.039307,1764.75,1795.949951,1758.5,1784.800049,1471028,SUNPHARMA.NS
25-03-2025,895.6585693,906.7249756,926.0050049,897.7050171,912.5,17482600,BAJFINANCE.NS
24-03-2025,3441.928711,3628.949951,3649.75,3566.600098,3600,1834751,TCS.NS
24-03-2025,1514.202148,1592.75,1607.099976,1572.699951,1597.949951,8857726,INFY.NS
24-03-2025,1290.951416,1302.099976,1306,1284.25,1291,20299319,RELIANCE.NS
24-03-2025,873.5489502,900,902.2000122,886.8250122,889.5,17393736,HDFCBANK.NS
24-03-2025,1347.750732,1358.150024,1373,1345.050049,1355.949951,9352280,ICICIBANK.NS
24-03-2025,1704.550171,1718.800049,1740,1714.849976,1740,4120999,BHARTIARTL.NS
24-03-2025,384.7033691,410.8999939,412.8500061,405.6000061,407,14362572,ITC.NS
24-03-2025,1762.842773,1784.800049,1820,1777.599976,1794.5,1182084,SUNPHARMA.NS
24-03-2025,897.9107666,909.0050049,911.5,892.7000122,909.5949707,14332170,BAJFINANCE.NS
21-03-2025,3393.699463,3578.100098,3616.25,3465,3475,4161925,TCS.NS
21-03-2025,1514.011963,1592.550049,1603.900024,1563.650024,1577.949951,10074677,INFY.NS
21-03-2025,1265.421875,1276.349976,1281,1270.099976,1275,21780769,RELIANCE.NS
21-03-2025,859.159668,885.1749878,887.0499878,877.7750244,877.7750244,33508264,HDFCBANK.NS
21-03-2025,1332.815918,1343.099976,1349,1311.599976,1316,60494318,ICICIBANK.NS
21-03-2025,1711.492188,1725.800049,1731.400024,1692,1709.650024,14715349,BHARTIARTL.NS
21-03-2025,379.6944885,405.5499878,407.5,401.7000122,405.9500122,25302035,ITC.NS
21-03-2025,1762.546509,1784.5,1792.800049,1750.25,1759,2483162,SUNPHARMA.NS
21-03-2025,880.7280273,891.6099854,908.9000244,883.0999756,903.9949951,27448010,BAJFINANCE.NS
20-03-2025,3379.519531,3563.149902,3578.949951,3512,3512,2845192,TCS.NS
20-03-2025,1535.877808,1615.550049,1631.900024,1592,1592,7186750,INFY.NS
20-03-2025,1258.283447,1269.150024,1273,1250.050049,1251.849976,15971477,RELIANCE.NS
20-03-2025,858.3831787,884.375,887,874.6500244,877,17833978,HDFCBANK.NS
20-03-2025,1311.579712,1321.699951,1324.25,1311.050049,1320,10886735,ICICIBANK.NS
20-03-2025,1691.112427,1705.25,1709.650024,1646.099976,1660,12074465,BHARTIARTL.NS
20-03-2025,378.1965027,403.9500122,406.6499939,401.8999939,405,16994037,ITC.NS
20-03-2025,1728.717896,1750.25,1757.150024,1722.900024,1735.650024,1602232,SUNPHARMA.NS
20-03-2025,857.371582,867.9650269,876.8049927,854.1149902,872.5,7924330,BAJFINANCE.NS
19-03-2025,3316.873779,3497.100098,3547,3462.75,3547,3051244,TCS.NS
19-03-2025,1508.307861,1586.550049,1603,1572.800049,1603,7387068,INFY.NS
19-03-2025,1236.471924,1247.150024,1253.25,1238.800049,1241.050049,16162399,RELIANCE.NS
19-03-2025,846.4204102,872.0499878,875.5,866.0999756,867.5,15221406,HDFCBANK.NS
19-03-2025,1303.045532,1313.099976,1318.300049,1302.150024,1305.599976,11278014,ICICIBANK.NS
19-03-2025,1623.577026,1637.150024,1642.050049,1627.5,1635,6283464,BHARTIARTL.NS
19-03-2025,377.3538513,403.0499878,410.75,402.6000061,410,12830387,ITC.NS
19-03-2025,1711.038086,1732.349976,1748,1726.300049,1747.800049,2167448,SUNPHARMA.NS
19-03-2025,862.5032349,873.1599731,887.9000244,868.2600098,870,12898200,BAJFINANCE.NS
18-03-2025,3317.442871,3497.699951,3497.699951,3497.699951,3497.699951,0,TCS.NS
18-03-2025,1511.635254,1590.050049,1590.050049,1590.050049,1590.050049,0,INFY.NS
18-03-2025,1228.24292,1238.849976,1238.849976,1238.849976,1238.849976,0,RELIANCE.NS
18-03-2025,830.0656128,855.2000122,855.2000122,855.2000122,855.2000122,0,HDFCBANK.NS
18-03-2025,1259.283325,1269,1269,1269,1269,0,ICICIBANK.NS
18-03-2025,1625.560547,1639.150024,1639.150024,1639.150024,1639.150024,0,BHARTIARTL.NS
18-03-2025,383.018158,409.1000061,411.9500122,407.75,410,13861897,ITC.NS
18-03-2025,1683.33313,1704.300049,1704.300049,1704.300049,1704.300049,0,SUNPHARMA.NS
18-03-2025,847.5627441,858.0349731,858.0349731,858.0349731,858.0349731,0,BAJFINANCE.NS
17-03-2025,3317.442871,3497.699951,3530.449951,3477.350098,3489,2690906,TCS.NS
17-03-2025,1511.635254,1590.050049,1594,1545.150024,1545.150024,7526032,INFY.NS
17-03-2025,1228.24292,1238.849976,1257.400024,1233.099976,1242.150024,16640917,RELIANCE.NS
17-03-2025,830.0656128,855.2000122,862,852.5,852.5,18950652,HDFCBANK.NS
17-03-2025,1259.283325,1269,1273.949951,1254.75,1257.050049,11164812,ICICIBANK.NS
17-03-2025,1625.560547,1639.150024,1648.400024,1612.199951,1612.199951,6405522,BHARTIARTL.NS
17-03-2025,381.9414978,407.9500122,416.25,407,413,5257805,ITC.NS
17-03-2025,1683.33313,1704.300049,1720.150024,1688.349976,1694.050049,2588408,SUNPHARMA.NS
17-03-2025,847.5627441,858.0349731,862.9949951,838.5999756,839.9199829,11020850,BAJFINANCE.NS
13-03-2025,3330.10498,3511.050049,3524.300049,3484.100098,3502.300049,1693004,TCS.NS
13-03-2025,1501.938232,1579.849976,1606.050049,1570.300049,1599.25,7822888,INFY.NS
13-03-2025,1237.215454,1247.900024,1264.150024,1243.849976,1260.050049,9505270,RELIANCE.NS
13-03-2025,828.2214966,853.2999878,860.4000244,850.0250244,858.0250244,15736264,HDFCBANK.NS
13-03-2025,1240.478394,1250.050049,1255.599976,1245.300049,1251.050049,8132940,ICICIBANK.NS
13-03-2025,1618.965576,1632.5,1656.900024,1629.599976,1650.800049,8317331,BHARTIARTL.NS
13-03-2025,385.7800903,412.0499878,414.3999939,408.2000122,413,8196569,ITC.NS
13-03-2025,1662.739624,1683.449951,1687.150024,1663.449951,1672,1666929,SUNPHARMA.NS
13-03-2025,831.7678833,842.0449829,856,839.2999878,850,12173510,BAJFINANCE.NS
12-03-2025,3325.504639,3506.199951,3569.25,3486.850098,3565,3174167,TCS.NS
12-03-2025,1512.39563,1590.849976,1636.900024,1563.800049,1636.900024,14870008,INFY.NS
12-03-2025,1246.287231,1257.050049,1263,1244,1258,11977555,RELIANCE.NS
12-03-2025,830.4295654,855.5750122,859.25,845.7750244,845.7750244,18784106,HDFCBANK.NS
12-03-2025,1234.425049,1243.949951,1251.949951,1235.300049,1246.949951,11548372,ICICIBANK.NS
12-03-2025,1629.229736,1642.849976,1716.650024,1634,1690,9907628,BHARTIARTL.NS
12-03-2025,386.1077881,412.3999939,413.2999878,404,406.3999939,13844306,ITC.NS
12-03-2025,1656.220825,1676.849976,1680.25,1658.050049,1662,2389362,SUNPHARMA.NS
12-03-2025,838.0899048,848.4450073,852.4500122,827.2550049,834.1099854,20882230,BAJFINANCE.NS
11-03-2025,3391.043701,3575.300049,3588.75,3537.649902,3558,1995450,TCS.NS
11-03-2025,1579.656616,1661.599976,1680,1637.050049,1680,12671234,INFY.NS
11-03-2025,1236.620605,1247.300049,1249.5,1229.75,1240,10089838,RELIANCE.NS
11-03-2025,817.9815674,842.75,847,835.0250244,841.2000122,19898430,HDFCBANK.NS
11-03-2025,1235.864014,1245.400024,1248,1217.199951,1217.199951,10927950,ICICIBANK.NS
11-03-2025,1649.163086,1662.949951,1676.400024,1624.050049,1630,6078564,BHARTIARTL.NS
11-03-2025,380.3030701,406.2000122,408.3999939,401.2000122,401.5,11099475,ITC.NS
11-03-2025,1634.935913,1655.300049,1663.599976,1605.349976,1616.099976,3325416,SUNPHARMA.NS
11-03-2025,823.8655396,834.0449829,837.5,821.125,830.5,8135670,BAJFINANCE.NS
10-03-2025,3404.654297,3589.649902,3622.100098,3582.600098,3606.5,1004626,TCS.NS
10-03-2025,1617.541382,1701.449951,1719,1676.199951,1686,7558981,INFY.NS
10-03-2025,1227.796875,1238.400024,1258,1235.400024,1245,11931051,RELIANCE.NS
10-03-2025,818.9521484,843.75,849.9500122,841.5250244,844.5,15604050,HDFCBANK.NS
10-03-2025,1205.547852,1214.849976,1225.800049,1208,1208,7363437,ICICIBANK.NS
10-03-2025,1617.428467,1630.949951,1654.900024,1626.599976,1640,3778450,BHARTIARTL.NS
10-03-2025,379.1795349,405,406.8500061,400.3999939,401.0499878,9785018,ITC.NS
10-03-2025,1591.674805,1611.5,1641.449951,1602.75,1621.949951,1600589,SUNPHARMA.NS
10-03-2025,824.078064,834.2600098,863.789978,832.6049805,843.7750244,10164530,BAJFINANCE.NS
07-03-2025,3425.09375,3611.199951,3625,3574.399902,3600,2051315,TCS.NS
07-03-2025,1602.853271,1686,1705,1675.5,1703.099976,8019331,INFY.NS
07-03-2025,1239.099243,1249.800049,1254.800049,1212,1216,16474965,RELIANCE.NS
07-03-2025,819.8013916,844.625,850.5750122,838.7999878,841,13372914,HDFCBANK.NS
07-03-2025,1205.250244,1214.550049,1217.849976,1206.300049,1211.099976,6620284,ICICIBANK.NS
07-03-2025,1617.180542,1630.699951,1642.400024,1615.599976,1629,3035558,BHARTIARTL.NS
07-03-2025,378.1496582,403.8999939,405.8500061,401.7000122,403.5499878,11180761,ITC.NS
07-03-2025,1589.501953,1609.300049,1628.75,1605.650024,1624,980890,SUNPHARMA.NS
07-03-2025,830.1924438,840.4500122,847,836.6450195,840.9899902,4729460,BAJFINANCE.NS
06-03-2025,3415.988525,3601.600098,3609.449951,3536.100098,3557,2786513,TCS.NS
06-03-2025,1631.231201,1715.849976,1722.300049,1691.099976,1715,10610547,INFY.NS
06-03-2025,1199.243286,1209.599976,1213.949951,1185.150024,1197,14468014,RELIANCE.NS
06-03-2025,820.7477417,845.5999756,849.9500122,836.125,843.5,32966088,HDFCBANK.NS
06-03-2025,1208.723511,1218.050049,1227.949951,1209,1227.949951,11949475,ICICIBANK.NS
06-03-2025,1613.412109,1626.900024,1631.75,1590.449951,1618,5174009,BHARTIARTL.NS
06-03-2025,379.8348999,405.7000122,409.7000122,400.5499878,409.1499939,17869996,ITC.NS
06-03-2025,1594.144043,1614,1617.900024,1572.550049,1598.25,2458676,SUNPHARMA.NS
06-03-2025,830.8197021,841.085022,845.9799805,827.5549927,836.5,8814220,BAJFINANCE.NS
05-03-2025,3364.249512,3547.050049,3600.350098,3520.850098,3520.850098,2501894,TCS.NS
05-03-2025,1627.095825,1711.5,1732.949951,1692.449951,1692.449951,8180782,INFY.NS
05-03-2025,1165.534424,1175.599976,1183,1157,1161,8664095,RELIANCE.NS
05-03-2025,820.1654053,845,855.4000244,844.125,850.9749756,21583872,HDFCBANK.NS
05-03-2025,1206.391357,1215.699951,1225.949951,1211.300049,1217,9052846,ICICIBANK.NS
05-03-2025,1604.83374,1618.25,1626.099976,1577.099976,1578,6295425,BHARTIARTL.NS
05-03-2025,379.2263489,405.0499878,412.75,394.5,394.5,15665018,ITC.NS
05-03-2025,1562.982178,1582.449951,1586.300049,1553.050049,1564.599976,2428171,SUNPHARMA.NS
05-03-2025,819.7415161,829.8699951,850,822.0999756,845.5,16300920,BAJFINANCE.NS
04-03-2025,3350.022949,3532.050049,3551,3464.300049,3474,2797737,TCS.NS
04-03-2025,1605.039917,1688.300049,1699,1670,1695,6759673,INFY.NS
04-03-2025,1151.951782,1161.900024,1174,1159.550049,1162.199951,11377373,RELIANCE.NS
04-03-2025,829.871521,855,857.1500244,846.625,849,19920958,HDFCBANK.NS
04-03-2025,1201.131958,1210.400024,1216.650024,1206.25,1207.150024,9574490,ICICIBANK.NS
04-03-2025,1562.289429,1575.349976,1590.5,1568,1589,5219668,BHARTIARTL.NS
04-03-2025,369.6766357,394.8500061,397.2000122,392.8500061,395.3999939,13404774,ITC.NS
04-03-2025,1547.228394,1566.5,1590,1556,1585,1717135,SUNPHARMA.NS
04-03-2025,848.1159668,858.5949707,861.9299927,851.3649902,852.2199707,7655060,BAJFINANCE.NS
03-03-2025,3313.032715,3493.050049,3523.25,3476.149902,3485,4990439,TCS.NS
03-03-2025,1624.338867,1708.599976,1728.599976,1692.300049,1692.300049,7504969,INFY.NS
03-03-2025,1161.22168,1171.25,1206.449951,1156,1204,17944938,RELIANCE.NS
03-03-2025,825.7706909,850.7750244,871.5250244,847.0499878,869.9000244,21205364,HDFCBANK.NS
03-03-2025,1196.964111,1206.199951,1217,1204.150024,1210.5,8158881,ICICIBANK.NS
03-03-2025,1582.569946,1595.800049,1602.75,1572.75,1579,6993525,BHARTIARTL.NS
03-03-2025,372.1109314,397.4500122,399,391.2000122,395.9500122,10702826,ITC.NS
03-03-2025,1565.599609,1585.099976,1607.400024,1582.199951,1585.300049,1425492,SUNPHARMA.NS
03-03-2025,852.2548218,862.7849731,865.0800171,843.8099976,853.5999756,8749960,BAJFINANCE.NS
28-02-2025,3303.737549,3483.25,3600,3457,3584.949951,7085018,TCS.NS
28-02-2025,1604.469604,1687.699951,1755.099976,1682.449951,1755.050049,12182167,INFY.NS
28-02-2025,1189.824707,1200.099976,1217.349976,1193.300049,1202,23007298,RELIANCE.NS
28-02-2025,840.7423706,866.2000122,868.625,842.5,842.5,54516728,HDFCBANK.NS
28-02-2025,1194.880249,1204.099976,1225,1200.099976,1216,20215075,ICICIBANK.NS
28-02-2025,1557.182129,1570.199951,1648.449951,1559.5,1641.949951,13640211,BHARTIARTL.NS
28-02-2025,369.8170776,395,402.5,392.2000122,399,31954776,ITC.NS
28-02-2025,1573.649292,1593.25,1671,1586.400024,1671,3549979,SUNPHARMA.NS
28-02-2025,842.6189575,853.0300293,867,851.0050049,866.5,17545800,BAJFINANCE.NS
27-02-2025,3426.374023,3612.550049,3638,3600.699951,3611.699951,3823856,TCS.NS
27-02-2025,1677.291992,1764.300049,1775.849976,1751.099976,1755.199951,5757079,INFY.NS
27-02-2025,1196.764771,1207.099976,1215,1200.650024,1212.800049,11509215,RELIANCE.NS
27-02-2025,825.3582153,850.3499756,855.375,841.2750244,841.2750244,35786800,HDFCBANK.NS
27-02-2025,1213.089722,1222.449951,1234.849976,1218.449951,1225.150024,12008162,ICICIBANK.NS
27-02-2025,1636.717285,1650.400024,1656,1638.650024,1643.400024,7568745,BHARTIARTL.NS
27-02-2025,375.9963074,401.6000061,406.5,399.5,404.8500061,19051003,ITC.NS
27-02-2025,1627.231934,1647.5,1653.099976,1605.050049,1628.949951,2744489,SUNPHARMA.NS
27-02-2025,859.9151611,870.539978,873.9000244,854.2600098,854.2600098,18382830,BAJFINANCE.NS
25-02-2025,3442.497803,3629.550049,3658,3621.25,3625,4101954,TCS.NS
25-02-2025,1680.52417,1767.699951,1778.449951,1745.150024,1745.150024,5092963,INFY.NS
25-02-2025,1193.691406,1204,1221,1201.5,1211,11552182,RELIANCE.NS
